DATE,CLOSE,VOLUME
2004.01.15,0.41,9737228480000
2004.01.16,0.40,3525272240000
2004.01.20,0.41,2928654400000
2004.01.21,0.41,2200787120000
2004.01.22,0.40,1979539520000
2004.01.23,0.40,2192393280000
2004.01.26,0.41,2531407200000
2004.01.27,0.41,2769795280000
2004.01.28,0.40,2693583200000
2004.01.29,0.41,2029819680000
2004.01.30,0.40,1329400800000
2004.02.02,0.40,2622888240000
2004.02.03,0.40,1732687600000
2004.02.04,0.39,2860590320000
2004.02.05,0.40,3200301440000
2004.02.06,0.41,1724457840000
2004.02.09,0.40,1619890720000
2004.02.10,0.41,2223700640000
2004.02.11,0.43,3401274240000
2004.02.12,0.42,1769968480000
2004.02.13,0.41,2959192320000
2004.02.17,0.41,1577670640000
2004.02.18,0.42,1331846320000
2004.02.19,0.40,3081123920000
2004.02.20,0.40,2647770720000
2004.02.23,0.40,1842411200000
2004.02.24,0.40,2328821040000
2004.02.25,0.41,2507224720000
2004.02.26,0.41,1786140160000
2004.02.27,0.43,4381402480000
2004.03.01,0.43,2838776640000
2004.03.02,0.43,2346196160000
2004.03.03,0.43,2116263520000
2004.03.04,0.45,5625925760000
2004.03.05,0.48,15220540720000
2004.03.08,0.46,4890009600000
2004.03.09,0.48,6055202720000
2004.03.10,0.49,9857056720000
2004.03.11,0.49,5606566560000
2004.03.12,0.49,3170046880000
2004.03.15,0.47,4524293200000
2004.03.16,0.46,5949842080000
2004.03.17,0.47,3769526880000
2004.03.18,0.46,3011174880000
2004.03.19,0.46,3659745040000
2004.03.22,0.46,4032590800000
2004.03.23,0.45,3756147360000
2004.03.24,0.45,3395876400000
2004.03.25,0.48,4725394240000
2004.03.26,0.48,3919471360000
2004.03.29,0.50,2385041680000
2004.03.30,0.49,2840176080000
2004.03.31,0.49,1946346640000
2004.04.01,0.48,2335395440000
2004.04.02,0.49,2130563120000
2004.04.05,0.51,3579531760000
2004.04.06,0.50,2398645200000
2004.04.07,0.49,2446479840000
2004.04.08,0.49,1977789520000
2004.04.12,0.50,2239819120000
2004.04.13,0.48,4151144480000
2004.04.14,0.48,4652496800000
2004.04.15,0.52,17054983120000
2004.04.16,0.52,3769734640000
2004.04.19,0.51,6776364560000
2004.04.20,0.49,3387387360000
2004.04.21,0.49,2895458160000
2004.04.22,0.50,3348844800000
2004.04.23,0.49,2975156800000
2004.04.26,0.48,2179960720000
2004.04.27,0.48,2576057120000
2004.04.28,0.47,2080557920000
2004.04.29,0.48,4436967360000
2004.04.30,0.46,4370139200000
2004.05.03,0.47,2520193760000
2004.05.04,0.47,2692262160000
2004.05.05,0.48,2042017040000
2004.05.06,0.47,2391440240000
2004.05.07,0.48,4046483280000
2004.05.10,0.47,2391431840000
2004.05.11,0.48,2869482560000
2004.05.12,0.49,2394972160000
2004.05.13,0.49,2084788160000
2004.05.14,0.48,2469257280000
2004.05.17,0.48,2914105600000
2004.05.18,0.48,1904041440000
2004.05.19,0.47,3575569760000
2004.05.20,0.48,1879386320000
2004.05.21,0.48,1557019520000
2004.05.24,0.49,2273815040000
2004.05.25,0.51,2941807120000
2004.05.26,0.51,3133594240000
2004.05.27,0.50,2104202800000
2004.05.28,0.50,1249722320000
2004.06.01,0.50,1750696640000
2004.06.02,0.52,3033438800000
2004.06.03,0.51,2364023200000
2004.06.04,0.51,3829250880000
2004.06.07,0.53,2834065360000
2004.06.08,0.54,3922644320000
2004.06.09,0.54,3275179600000
2004.06.10,0.55,2485381920000
2004.06.14,0.54,2351692000000
2004.06.15,0.55,4303676720000
2004.06.16,0.58,8003408560000
2004.06.17,0.59,5055658720000
2004.06.18,0.59,3386701360000
2004.06.21,0.58,3659887280000
2004.06.22,0.59,3416712320000
2004.06.23,0.60,3563552160000
2004.06.24,0.59,2376092320000
2004.06.25,0.60,2535981840000
2004.06.28,0.58,4945847760000
2004.06.29,0.58,5474260960000
2004.06.30,0.58,3488638720000
2004.07.01,0.58,3298365840000
2004.07.02,0.56,8343712720000
2004.07.06,0.55,3254457920000
2004.07.07,0.54,3790314640000
2004.07.08,0.54,2244659760000
2004.07.09,0.54,1789300800000
2004.07.12,0.52,4941191920000
2004.07.13,0.52,3005327360000
2004.07.14,0.53,6572865600000
2004.07.15,0.59,16932435520000
2004.07.16,0.57,4308845520000
2004.07.19,0.57,5214725040000
2004.07.20,0.58,2719080000000
2004.07.21,0.57,2786963200000
2004.07.22,0.57,3148316080000
2004.07.23,0.55,2656824240000
2004.07.26,0.56,3637681600000
2004.07.27,0.58,3867544800000
2004.07.28,0.58,2770598320000
2004.07.29,0.58,2113054160000
2004.07.30,0.58,2333580480000
2004.08.02,0.56,3485583360000
2004.08.03,0.56,2010628480000
2004.08.04,0.57,2664194960000
2004.08.05,0.56,2335842880000
2004.08.06,0.53,4689896960000
2004.08.09,0.54,2598468880000
2004.08.10,0.56,2998630320000
2004.08.11,0.55,3111019520000
2004.08.12,0.54,2133701920000
2004.08.13,0.55,3070590320000
2004.08.16,0.55,3934132720000
2004.08.17,0.55,3086759200000
2004.08.18,0.57,3473962800000
2004.08.19,0.55,3731262080000
2004.08.20,0.55,3072766480000
2004.08.23,0.55,2430032640000
2004.08.24,0.57,3557502480000
2004.08.25,0.59,4842313280000
2004.08.26,0.62,9421112400000
2004.08.27,0.61,3672602080000
2004.08.30,0.61,2089876880000
2004.08.31,0.61,3464406400000
2004.09.01,0.64,5044955440000
2004.09.02,0.64,3866243920000
2004.09.03,0.63,2852508400000
2004.09.07,0.64,2867538800000
2004.09.08,0.65,3263795920000
2004.09.09,0.64,4479539120000
2004.09.10,0.64,2898857360000
2004.09.13,0.64,2627821280000
2004.09.14,0.63,2450114240000
2004.09.15,0.63,2231538960000
2004.09.16,0.65,4628005200000
2004.09.17,0.66,4334191680000
2004.09.20,0.67,2240401520000
2004.09.21,0.69,3707370800000
2004.09.22,0.66,3922269680000
2004.09.23,0.67,3737810720000
2004.09.24,0.67,3560943680000
2004.09.27,0.67,3748815280000
2004.09.28,0.68,3457775440000
2004.09.29,0.69,2667063840000
2004.09.30,0.69,3657290000000
2004.10.01,0.69,4095035840000
2004.10.04,0.69,5465818960000
2004.10.05,0.71,3543821680000
2004.10.06,0.73,4147524640000
2004.10.07,0.71,4212755680000
2004.10.08,0.70,3459176000000
2004.10.11,0.69,2964508960000
2004.10.12,0.68,4233441520000
2004.10.13,0.71,7696005520000
2004.10.14,0.80,25481346800000
2004.10.15,0.81,9786798000000
2004.10.18,0.85,11552521120000
2004.10.19,0.85,7793167200000
2004.10.20,0.85,5218904320000
2004.10.21,0.86,5988820880000
2004.10.22,0.85,4631067840000
2004.10.25,0.85,3834176080000
2004.10.26,0.86,5584080320000
2004.10.27,0.90,11453308720000
2004.10.28,0.93,8495138960000
2004.10.29,0.94,7822515120000
2004.11.01,0.93,5713771280000
2004.11.02,0.96,7024929520000
2004.11.03,0.99,11469272640000
2004.11.04,0.97,9032777040000
2004.11.05,0.98,11799328800000
2004.11.08,0.97,5147086560000
2004.11.09,0.97,4467218560000
2004.11.10,0.98,5012117040000
2004.11.11,0.99,3979181360000
2004.11.12,0.99,3752929600000
2004.11.15,0.99,3619334880000
2004.11.16,0.98,2829060080000
2004.11.17,0.98,3878941920000
2004.11.18,0.99,4425791440000
2004.11.19,0.98,7449962800000
2004.11.22,1.10,24694290320000
2004.11.23,1.09,8641761520000
2004.11.24,1.14,13531105280000
2004.11.26,1.16,5116043520000
2004.11.29,1.22,16107115360000
2004.11.30,1.20,8959357120000
2004.12.01,1.21,7790729520000
2004.12.02,1.16,9519243440000
2004.12.03,1.12,12028512720000
2004.12.06,1.18,11919788720000
2004.12.07,1.12,9688632240000
2004.12.08,1.13,6702830960000
2004.12.09,1.14,7240530640000
2004.12.10,1.16,7494668160000
2004.12.13,1.16,3804525760000
2004.12.14,1.17,4058069120000
2004.12.15,1.17,3838621920000
2004.12.16,1.19,9985554880000
2004.12.17,1.16,6660323040000
2004.12.20,1.12,11336594080000
2004.12.21,1.14,10228994720000
2004.12.22,1.14,5541517520000
2004.12.23,1.14,2410982560000
2004.12.27,1.13,5274111920000
2004.12.28,1.15,5987331280000
2004.12.29,1.15,4379945360000
2004.12.30,1.16,3285129120000
2004.12.31,1.15,2561044080000
2005.01.03,1.13,6646834880000
2005.01.04,1.14,10708327280000
2005.01.05,1.15,6669031600000
2005.01.06,1.15,6864762240000
2005.01.07,1.24,21976282720000
2005.01.10,1.23,16798083120000
2005.01.11,1.15,25695490800000
2005.01.12,1.17,15563434320000
2005.01.13,1.25,29332567040000
2005.01.14,1.25,14737522800000
2005.01.18,1.26,9857287440000
2005.01.19,1.25,7286409760000
2005.01.20,1.26,8829910880000
2005.01.21,1.26,8690913840000
2005.01.24,1.27,8253125440000
2005.01.25,1.29,9505618080000
2005.01.26,1.29,7182259280000
2005.01.27,1.30,4790659440000
2005.01.28,1.32,7761792080000
2005.01.31,1.37,16450127680000
2005.02.01,1.38,6567828960000
2005.02.02,1.42,10084314240000
2005.02.03,1.39,7128870000000
2005.02.04,1.41,5363491280000
2005.02.07,1.41,5082535920000
2005.02.08,1.44,8751031520000
2005.02.09,1.41,11707613680000
2005.02.10,1.40,10730055280000
2005.02.11,1.45,11398503760000
2005.02.14,1.51,12324892720000
2005.02.15,1.58,22156998640000
2005.02.16,1.61,15814333360000
2005.02.17,1.57,14810270160000
2005.02.18,1.55,10207945440000
2005.02.22,1.52,11822257440000
2005.02.23,1.58,13138806240000
2005.02.24,1.59,14840158480000
2005.02.25,1.59,8782384240000
2005.02.28,1.60,6150007360000
2005.03.01,1.59,4412881200000
2005.03.02,1.58,4077052280000
2005.03.03,1.49,13763794520000
2005.03.04,1.53,7177967720000
2005.03.07,1.53,4368654920000
2005.03.08,1.45,9813419280000
2005.03.09,1.41,12751417000000
2005.03.10,1.42,7490656600000
2005.03.11,1.44,5992850640000
2005.03.14,1.44,5658554160000
2005.03.15,1.46,4924254160000
2005.03.16,1.47,6339758320000
2005.03.17,1.51,7638043280000
2005.03.18,1.53,7876159200000
2005.03.21,1.56,5177956000000
2005.03.22,1.53,5298974800000
2005.03.23,1.52,5853281280000
2005.03.24,1.52,3333500240000
2005.03.28,1.53,2100994560000
2005.03.29,1.50,3587388840000
2005.03.30,1.52,2999866800000
2005.03.31,1.50,5050020360000
2005.04.01,1.46,5414524640000
2005.04.04,1.47,5542035240000
2005.04.05,1.50,5437752040000
2005.04.06,1.51,4018617680000
2005.04.07,1.56,4769846480000
2005.04.08,1.56,6351473240000
2005.04.11,1.50,7861704200000
2005.04.12,1.53,9505087760000
2005.04.13,1.46,11498217640000
2005.04.14,1.33,25352762680000
2005.04.15,1.26,16347582160000
2005.04.18,1.27,12740434000000
2005.04.19,1.32,10407871600000
2005.04.20,1.27,9116996000000
2005.04.21,1.33,7325139920000
2005.04.22,1.27,8149314600000
2005.04.25,1.32,7216315120000
2005.04.26,1.29,7822925040000
2005.04.27,1.28,5845261800000
2005.04.28,1.27,5405783320000
2005.04.29,1.29,6248612720000
2005.05.02,1.30,4509821120000
2005.05.03,1.30,4808927760000
2005.05.04,1.33,4376601320000
2005.05.05,1.31,3797750600000
2005.05.06,1.33,3136938000000
2005.05.09,1.32,3403886080000
2005.05.10,1.30,4298840840000
2005.05.11,1.27,19978352520000
2005.05.12,1.22,9267175960000
2005.05.13,1.24,6846507080000
2005.05.16,1.27,4629025520000
2005.05.17,1.26,5660221560000
2005.05.18,1.28,6137642280000
2005.05.19,1.34,7621673920000
2005.05.20,1.34,4406802680000
2005.05.23,1.42,10205976200000
2005.05.24,1.42,5769788640000
2005.05.25,1.42,3855918640000
2005.05.26,1.46,4977198800000
2005.05.27,1.45,3062836560000
2005.05.31,1.42,3685178840000
2005.06.01,1.44,4306050560000
2005.06.02,1.43,3450938680000
2005.06.03,1.37,8653270080000
2005.06.06,1.35,7889427840000
2005.06.07,1.31,7258760600000
2005.06.08,1.32,3889730880000
2005.06.09,1.35,3827159000000
2005.06.10,1.28,6588372000000
2005.06.13,1.28,4160036160000
2005.06.14,1.29,3375051680000
2005.06.15,1.33,5306978600000
2005.06.16,1.36,5268191600000
2005.06.17,1.37,5246927280000
2005.06.20,1.34,3069906000000
2005.06.21,1.35,3554258960000
2005.06.22,1.38,4045800080000
2005.06.23,1.39,6615141680000
2005.06.24,1.35,3475525200000
2005.06.27,1.33,5724417440000
2005.06.28,1.33,3303862240000
2005.06.29,1.30,4347287000000
2005.06.30,1.31,3869178880000
2005.07.01,1.30,2321507440000
2005.07.05,1.36,4403749560000
2005.07.06,1.34,3797978520000
2005.07.07,1.35,3708670000000
2005.07.08,1.37,2803879400000
2005.07.11,1.36,3665829720000
2005.07.12,1.37,3766677880000
2005.07.13,1.37,5572622160000
2005.07.14,1.46,19471383120000
2005.07.15,1.48,6505689120000
2005.07.18,1.48,5703839120000
2005.07.19,1.54,6553374800000
2005.07.20,1.56,4427234000000
2005.07.21,1.55,3862234600000
2005.07.22,1.57,2896082280000
2005.07.25,1.57,2816431800000
2005.07.26,1.56,2550283680000
2005.07.27,1.57,2762405800000
2005.07.28,1.56,2396567040000
2005.07.29,1.52,5338894960000
2005.08.01,1.53,2999905440000
2005.08.02,1.54,2723254800000
2005.08.03,1.54,2306209360000
2005.08.04,1.52,2618251160000
2005.08.05,1.54,2311174040000
2005.08.08,1.53,1638258720000
2005.08.09,1.57,3702301680000
2005.08.10,1.55,3496237640000
2005.08.11,1.57,2591972040000
2005.08.12,1.65,8770116040000
2005.08.15,1.70,10416212800000
2005.08.16,1.65,5197273760000
2005.08.17,1.68,4837742840000
2005.08.18,1.65,4289492480000
2005.08.19,1.64,3645407080000
2005.08.22,1.64,3768394280000
2005.08.23,1.63,2885317960000
2005.08.24,1.64,5595780960000
2005.08.25,1.64,2681040320000
2005.08.26,1.63,2520983360000
2005.08.29,1.64,2428014120000
2005.08.30,1.66,4958091600000
2005.08.31,1.68,3676918280000
2005.09.01,1.65,3384869600000
2005.09.02,1.65,2140468120000
2005.09.06,1.74,7952937440000
2005.09.07,1.74,9389990400000
2005.09.08,1.78,6661639880000
2005.09.09,1.83,6011734120000
2005.09.12,1.84,4344275880000
2005.09.13,1.82,4603270000000
2005.09.14,1.77,4481292760000
2005.09.15,1.78,3901548000000
2005.09.16,1.83,5142074840000
2005.09.19,1.88,6750281440000
2005.09.20,1.90,6692832440000
2005.09.21,1.86,4228225960000
2005.09.22,1.85,4344381440000
2005.09.23,1.90,5470813320000
2005.09.26,1.92,5231112600000
2005.09.27,1.91,3315600120000
2005.09.28,1.82,10946365360000
2005.09.29,1.87,6189699320000
2005.09.30,1.92,5086966360000
2005.10.03,1.94,4814264560000
2005.10.04,1.92,5241668880000
2005.10.05,1.88,5944066240000
2005.10.06,1.85,7422308880000
2005.10.07,1.83,6558581680000
2005.10.10,1.80,4916445800000
2005.10.11,1.84,8897513800000
2005.10.12,1.76,25088821520000
2005.10.13,1.92,18395470800000
2005.10.14,1.93,10047361800000
2005.10.17,1.91,6009327800000
2005.10.18,1.87,5871887000000
2005.10.19,1.96,9808100120000
2005.10.20,2.00,13278735960000
2005.10.21,1.99,7737960160000
2005.10.24,2.02,5962168520000
2005.10.25,2.00,4496623600000
2005.10.26,2.04,6164442760000
2005.10.27,1.98,4046376600000
2005.10.28,1.94,7498290520000
2005.10.31,2.06,8972996200000
2005.11.01,2.05,7304275440000
2005.11.02,2.14,8419785920000
2005.11.03,2.21,8558787440000
2005.11.04,2.18,8459048920000
2005.11.07,2.15,6110911520000
2005.11.08,2.14,4625301240000
2005.11.09,2.15,5223627080000
2005.11.10,2.19,6495439720000
2005.11.11,2.20,4137851200000
2005.11.14,2.19,3638426680000
2005.11.15,2.22,5261564000000
2005.11.16,2.32,7407059520000
2005.11.17,2.31,6424741960000
2005.11.18,2.31,4876237800000
2005.11.21,2.32,4991625520000
2005.11.22,2.38,5229582400000
2005.11.23,2.40,4748481920000
2005.11.25,2.48,3887982560000
2005.11.28,2.49,9786026040000
2005.11.29,2.43,8526575680000
2005.11.30,2.42,5548676840000
2005.12.01,2.56,7779732240000
2005.12.02,2.59,8703285360000
2005.12.05,2.56,5385664200000
2005.12.06,2.64,8157172240000
2005.12.07,2.64,6586428800000
2005.12.08,2.65,7564478320000
2005.12.09,2.66,5367026280000
2005.12.12,2.68,5023781000000
2005.12.13,2.68,4724719720000
2005.12.14,2.57,13854235640000
2005.12.15,2.58,5281260040000
2005.12.16,2.54,5313539840000
2005.12.19,2.55,5175995440000
2005.12.20,2.58,4583412960000
2005.12.21,2.62,4594740920000
2005.12.22,2.64,3593297680000
2005.12.23,2.62,2254462840000
2005.12.27,2.65,5743615920000
2005.12.28,2.63,3841115600000
2005.12.29,2.55,4771620840000
2005.12.30,2.56,5968861080000
2006.01.03,2.67,7789931520000
2006.01.04,2.68,5906313560000
2006.01.05,2.66,4311828080000
2006.01.06,2.73,6776651560000
2006.01.09,2.72,6490834560000
2006.01.10,2.89,22423150960000
2006.01.11,3.00,13903730120000
2006.01.12,3.01,12237917440000
2006.01.13,3.06,7432408760000
2006.01.17,3.03,7849949520000
2006.01.18,2.95,8632890840000
2006.01.19,2.82,15838099760000
2006.01.20,2.72,10931462360000
2006.01.23,2.77,10224236120000
2006.01.24,2.71,11004690200000
2006.01.25,2.65,12398232840000
2006.01.26,2.58,11359605040000
2006.01.27,2.57,9153273920000
2006.01.30,2.69,13398392840000
2006.01.31,2.70,8718353000000
2006.02.01,2.69,5006389360000
2006.02.02,2.57,6821796240000
2006.02.03,2.57,6616512000000
2006.02.06,2.40,16158537080000
2006.02.07,2.41,12941901560000
2006.02.08,2.46,9215610040000
2006.02.09,2.32,11214944440000
2006.02.10,2.41,17141876920000
2006.02.13,2.31,8579318720000
2006.02.14,2.42,11112132360000
2006.02.15,2.47,11202570680000
2006.02.16,2.52,9214467080000
2006.02.17,2.51,5551969920000
2006.02.21,2.47,7292847800000
2006.02.22,2.55,9504351920000
2006.02.23,2.56,8272846960000
2006.02.24,2.55,5096632520000
2006.02.27,2.53,7631325520000
2006.02.28,2.45,12270297480000
2006.03.01,2.47,7281826720000
2006.03.02,2.49,5887006160000
2006.03.03,2.42,7207169200000
2006.03.06,2.34,8976168320000
2006.03.07,2.37,8538003600000
2006.03.08,2.35,6267791320000
2006.03.09,2.28,7847565600000
2006.03.10,2.26,10254026440000
2006.03.13,2.34,8202388320000
2006.03.14,2.40,6229029240000
2006.03.15,2.37,8698083240000
2006.03.16,2.30,7286225520000
2006.03.17,2.31,7412341720000
2006.03.20,2.29,5858462400000
2006.03.21,2.21,13199595640000
2006.03.22,2.20,12846440880000
2006.03.23,2.15,14023831360000
2006.03.24,2.14,10467695280000
2006.03.27,2.16,7911767360000
2006.03.28,2.10,10669359120000
2006.03.29,2.22,20442200240000
2006.03.30,2.24,12055077440000
2006.03.31,2.25,6636040320000
2006.04.03,2.24,7913103520000
2006.04.04,2.18,8869541240000
2006.04.05,2.40,20333337080000
2006.04.06,2.54,25962085800000
2006.04.07,2.49,14987950040000
2006.04.10,2.45,8860323080000
2006.04.11,2.43,9190317920000
2006.04.12,2.38,7242398800000
2006.04.13,2.37,7071587880000
2006.04.17,2.31,6901687800000
2006.04.18,2.37,7712518240000
2006.04.19,2.34,7424087160000
2006.04.20,2.42,15294515600000
2006.04.21,2.39,7595203280000
2006.04.24,2.35,6515622120000
2006.04.25,2.36,5171557160000
2006.04.26,2.43,6779632440000
2006.04.27,2.47,8262816520000
2006.04.28,2.52,7282435160000
2006.05.01,2.49,7221987080000
2006.05.02,2.56,7416981880000
2006.05.03,2.54,6596238880000
2006.05.04,2.54,7976584840000
2006.05.05,2.57,5456022880000
2006.05.08,2.57,5687480400000
2006.05.09,2.54,5167635760000
2006.05.10,2.52,4457773320000
2006.05.11,2.43,7938102480000
2006.05.12,2.42,6265870520000
2006.05.15,2.42,5137961080000
2006.05.16,2.32,8999195240000
2006.05.17,2.33,7250613440000
2006.05.18,2.25,6398916720000
2006.05.19,2.30,9412500160000
2006.05.22,2.26,7024253320000
2006.05.23,2.25,6701101680000
2006.05.24,2.26,8793974840000
2006.05.25,2.30,4361122640000
2006.05.26,2.27,4220168400000
2006.05.30,2.19,5481883120000
2006.05.31,2.13,12307067080000
2006.06.01,2.22,9138244360000
2006.06.02,2.20,6698761720000
2006.06.05,2.14,5929574280000
2006.06.06,2.13,7123350080000
2006.06.07,2.09,7280614600000
2006.06.08,2.17,13747698720000
2006.06.09,2.12,7571688600000
2006.06.12,2.03,7041510560000
2006.06.13,2.08,10494204000000
2006.06.14,2.06,8493043160000
2006.06.15,2.12,11614113280000
2006.06.16,2.06,8069773320000
2006.06.19,2.04,6634365360000
2006.06.20,2.05,6597737720000
2006.06.21,2.07,8358695240000
2006.06.22,2.13,9503351200000
2006.06.23,2.10,6220556720000
2006.06.26,2.11,4516239840000
2006.06.27,2.05,5120696280000
2006.06.28,2.00,8305419640000
2006.06.29,2.11,8020727960000
2006.06.30,2.05,6841970240000
2006.07.03,2.07,1914766280000
2006.07.05,2.04,5016694760000
2006.07.06,1.99,6184650360000
2006.07.07,1.98,7845978560000
2006.07.10,1.96,5250429240000
2006.07.11,1.99,8049120240000
2006.07.12,1.89,9110069080000
2006.07.13,1.87,12245258480000
2006.07.14,1.81,9784517680000
2006.07.17,1.87,9981201720000
2006.07.18,1.89,9819183080000
2006.07.19,1.93,11035913000000
2006.07.20,2.16,18409132840000
2006.07.21,2.17,8684188240000
2006.07.24,2.20,6883563960000
2006.07.25,2.21,5713635200000
2006.07.26,2.28,8801103920000
2006.07.27,2.26,7207533200000
2006.07.28,2.34,6715534560000
2006.07.31,2.42,8483700960000
2006.08.01,2.40,6930753200000
2006.08.02,2.43,5279711360000
2006.08.03,2.49,8246673400000
2006.08.04,2.44,17101070280000
2006.08.07,2.40,12273425920000
2006.08.08,2.31,9737787360000
2006.08.09,2.27,9377257680000
2006.08.10,2.29,6900471200000
2006.08.11,2.27,7474604200000
2006.08.14,2.28,7060576880000
2006.08.15,2.37,8326532760000
2006.08.16,2.43,7492381960000
2006.08.17,2.41,5571905920000
2006.08.18,2.43,5212711560000
2006.08.21,2.38,5128489800000
2006.08.22,2.41,5500293400000
2006.08.23,2.40,5211547880000
2006.08.24,2.42,6407449440000
2006.08.25,2.46,5328388240000
2006.08.28,2.39,7191861040000
2006.08.29,2.37,9203460560000
2006.08.30,2.39,6444430720000
2006.08.31,2.42,5592298880000
2006.09.01,2.44,3892282520000
2006.09.05,2.55,9862522880000
2006.09.06,2.50,9141346200000
2006.09.07,2.60,12425174440000
2006.09.08,2.59,8714868960000
2006.09.11,2.59,9327654560000
2006.09.12,2.59,16623860680000
2006.09.13,2.65,11226019560000
2006.09.14,2.65,7814194920000
2006.09.15,2.64,9255771560000
2006.09.18,2.64,6881801360000
2006.09.19,2.64,6796711880000
2006.09.20,2.69,8004636920000
2006.09.21,2.66,7832457360000
2006.09.22,2.61,6553426320000
2006.09.25,2.71,8378417880000
2006.09.26,2.78,10689310800000
2006.09.27,2.73,7838238520000
2006.09.28,2.75,7003998400000
2006.09.29,2.75,3832390240000
2006.10.02,2.67,6757411080000
2006.10.03,2.64,7717922520000
2006.10.04,2.69,7966537600000
2006.10.05,2.67,6456187360000
2006.10.06,2.65,4495989960000
2006.10.09,2.66,4227655320000
2006.10.10,2.64,5173667520000
2006.10.11,2.61,5599592320000
2006.10.12,2.68,5756080120000
2006.10.13,2.68,6641504240000
2006.10.16,2.70,4561529280000
2006.10.17,2.65,4716682320000
2006.10.18,2.66,7713140400000
2006.10.19,2.82,14260298080000
2006.10.20,2.86,6128962280000
2006.10.23,2.91,7434521640000
2006.10.24,2.90,4458198360000
2006.10.25,2.92,4679339280000
2006.10.26,2.93,4231744720000
2006.10.27,2.87,5830452320000
2006.10.30,2.87,4463163600000
2006.10.31,2.90,4722556440000
2006.11.01,2.83,5932330880000
2006.11.02,2.82,4358360160000
2006.11.03,2.80,4201739360000
2006.11.06,2.85,4146592240000
2006.11.07,2.88,5144037920000
2006.11.08,2.94,6568598120000
2006.11.09,2.98,9049717600000
2006.11.10,2.97,3576444200000
2006.11.13,3.01,4419993480000
2006.11.14,3.04,5570617920000
2006.11.15,3.00,6320963320000
2006.11.16,3.06,6533643200000
2006.11.17,3.07,4492363400000
2006.11.20,3.09,5535853960000
2006.11.21,3.16,6015401560000
2006.11.22,3.22,6548594360000
2006.11.24,3.26,5112758280000
2006.11.27,3.20,10399005680000
2006.11.28,3.28,10068969400000
2006.11.29,3.28,11205899040000
2006.11.30,3.27,8359453200000
2006.12.01,3.26,7792707720000
2006.12.04,3.25,6930929040000
2006.12.05,3.26,6466965960000
2006.12.06,3.21,6201492640000
2006.12.07,3.11,9777126800000
2006.12.08,3.15,7686827680000
2006.12.11,3.17,4632434240000
2006.12.12,3.08,10023997760000
2006.12.13,3.18,8157458680000
2006.12.14,3.16,8024102800000
2006.12.15,3.13,6775887440000
2006.12.18,3.05,7019834080000
2006.12.19,3.08,8919758120000
2006.12.20,3.03,5484487400000
2006.12.21,2.96,8751016680000
2006.12.22,2.94,5987196040000
2006.12.26,2.91,4783735880000
2006.12.27,2.91,18090513840000
2006.12.28,2.89,10454346560000
2006.12.29,3.03,9869306160000
2007.01.03,2.99,11839044000000
2007.01.04,3.06,7996247000000
2007.01.05,3.04,7799175440000
2007.01.08,3.05,7786154040000
2007.01.09,3.31,33063377480000
2007.01.10,3.47,27604803240000
2007.01.11,3.42,13912117520000
2007.01.12,3.38,12704729240000
2007.01.16,3.47,11775159480000
2007.01.17,3.39,12239197320000
2007.01.18,3.18,22228792600000
2007.01.19,3.16,13178338880000
2007.01.22,3.10,14063500360000
2007.01.23,3.06,11728060400000
2007.01.24,3.10,8848778960000
2007.01.25,3.08,8950992120000
2007.01.26,3.05,9650561760000
2007.01.29,3.07,8537816000000
2007.01.30,3.06,5560853200000
2007.01.31,3.06,8243391240000
2007.02.01,3.03,6442359840000
2007.02.02,3.03,5935096160000
2007.02.05,3.00,5641011880000
2007.02.06,3.00,8453248440000
2007.02.07,3.08,10213925400000
2007.02.08,3.08,6474388760000
2007.02.09,2.97,8297203040000
2007.02.12,3.03,7050527680000
2007.02.13,3.02,5591959800000
2007.02.14,3.05,4876399360000
2007.02.15,3.04,3501333360000
2007.02.16,3.03,3612667520000
2007.02.20,3.07,5773533360000
2007.02.21,3.19,11332007120000
2007.02.22,3.20,7951839280000
2007.02.23,3.18,5048430800000
2007.02.26,3.16,5969860960000
2007.02.27,3.00,10996705720000
2007.02.28,3.02,8926135400000
2007.03.01,3.11,13625126200000
2007.03.02,3.05,8390073160000
2007.03.05,3.08,7937858600000
2007.03.06,3.15,7032726400000
2007.03.07,3.13,5603859800000
2007.03.08,3.14,4922979320000
2007.03.09,3.14,4272692480000
2007.03.12,3.21,5420588880000
2007.03.13,3.16,6576310720000
2007.03.14,3.22,5892812800000
2007.03.15,3.20,3844198960000
2007.03.16,3.20,3449987520000
2007.03.19,3.26,5647685120000
2007.03.20,3.27,3375118600000
2007.03.21,3.35,5441665600000
2007.03.22,3.35,3972368400000
2007.03.23,3.34,3206085400000
2007.03.26,3.43,8206081800000
2007.03.27,3.41,8979416880000
2007.03.28,3.33,9116750440000
2007.03.29,3.35,6925573760000
2007.03.30,3.32,5625536840000
2007.04.02,3.34,4754074640000
2007.04.03,3.37,5618938360000
2007.04.04,3.37,4515787640000
2007.04.05,3.38,3385976440000
2007.04.09,3.34,3910744320000
2007.04.10,3.37,3423171640000
2007.04.11,3.30,5288975720000
2007.04.12,3.29,5689139120000
2007.04.13,3.22,6647185160000
2007.04.16,3.27,5686690800000
2007.04.17,3.23,7137416440000
2007.04.18,3.23,4394039440000
2007.04.19,3.22,4052617800000
2007.04.20,3.25,4963666400000
2007.04.23,3.34,7306622960000
